rewire_id,text,tokenized_text,true_label,predicted_label,prediction_probability,token_count,avg_token_length
sexism2022_english-14928,nope she was still raped there was a recent case where a woman gave a blowjob to a guy who was passed out and cried rape because she revoked her consent and he didnt stop lying there taking it,"[""['blowjob'"", ""'case'"", ""'consent'"", ""'didnt'"", ""'gave'"", ""'guy'"", ""'lying'"", ""'nope'"", ""'passed'"", ""'rape'"", ""'raped'"", ""'recent'"", ""'stop'"", ""'taking'"", ""'woman']""]",0,1,0.6923311769293503,15,7.133333333333334
sexism2022_english-9926,i identify and feel like a menstruating chinese woman so if i kick you in the throat it is not my fault im special and must be accomadated cause im different but am the same but not really maybe url,"[""['cause'"", ""'chinese'"", ""'different'"", ""'fault'"", ""'feel'"", ""'identify'"", ""'im'"", ""'kick'"", ""'like'"", ""'maybe'"", ""'really'"", ""'special'"", ""'throat'"", ""'url'"", ""'woman']""]",1,0,0.188931262579145,15,7.466666666666667
sexism2022_english-6107,the kikes must be destroyed women kept the fuck out of politics very hard to achieve but absolutely necessary things,"[""['absolutely'"", ""'achieve'"", ""'destroyed'"", ""'fuck'"", ""'hard'"", ""'kept'"", ""'kikes'"", ""'necessary'"", ""'politics'"", ""'things'"", ""'women']""]",1,0,0.464552379886619,11,8.636363636363637
sexism2022_english-13534,avoid argument with women,"[""['argument'"", ""'avoid'"", ""'women']""]",0,1,0.73468194774974,3,8.666666666666666
sexism2022_english-11996,gagging test pay no attention to the caterpillars in her eyes,"[""['attention'"", ""'eyes'"", ""'pay'"", ""'test']""]",0,1,0.7073391711574585,4,7.5
sexism2022_english-12075,gorier allred is a blatant misandrist her dad must have molested her,"[""['dad'"", ""'molested']""]",1,0,0.3466265148401938,2,8.5
sexism2022_english-14714,dont like pedophilia theyll rape the shit out of grandma and your baby brother too theyll rape anything that moves better hide your dog and cat too,"[""['baby'"", ""'better'"", ""'brother'"", ""'cat'"", ""'dog'"", ""'dont'"", ""'grandma'"", ""'hide'"", ""'like'"", ""'moves'"", ""'pedophilia'"", ""'rape'"", ""'shit'"", ""'theyll']""]",0,1,0.5141518786810512,14,7.214285714285714
sexism2022_english-14735,treasonous piece of shit lock her up is right these open border fanatics need to be dealt with and swiftly,"[""['border'"", ""'lock'"", ""'need'"", ""'open'"", ""'piece'"", ""'right'"", ""'shit'"", ""'treasonous']""]",0,1,0.7216449107877929,8,7.5
sexism2022_english-10244,so what would happen if every man with a spine and women with a sense of humor on twatter tweeted this meme every day for a week i guess i shouldve asked first just how many men out there still own a spine,"[""['asked'"", ""'day'"", ""'guess'"", ""'happen'"", ""'humor'"", ""'just'"", ""'man'"", ""'meme'"", ""'men'"", ""'sense'"", ""'shouldve'"", ""'twatter'"", ""'tweeted'"", ""'week'"", ""'women']""]",0,1,0.6279747085095906,15,7.066666666666666
sexism2022_english-7251,she should have known better i wonder why some female teachers do not take their marriage vows seriously also what does a young boy have to offer he has no experience,"[""['better'"", ""'boy'"", ""'does'"", ""'experience'"", ""'female'"", ""'known'"", ""'marriage'"", ""'offer'"", ""'seriously'"", ""'teachers'"", ""'wonder'"", ""'young']""]",0,1,0.6068749585592089,12,8.416666666666666
sexism2022_english-7117,got it if you post a female pic as you have done say so in your bio or respond to me personally that you are female i refer to you as female unless i err,"[""['bio'"", ""'female'"", ""'got'"", ""'personally'"", ""'pic'"", ""'post'"", ""'refer'"", ""'respond'"", ""'say'"", ""'unless']""]",0,1,0.5576632162740673,10,7.2
sexism2022_english-5769,youre describing percent of women who set foot in a gym,"[""['foot'"", ""'gym'"", ""'percent'"", ""'set'"", ""'women'"", ""'youre']""]",0,1,0.5981073835499162,6,6.833333333333333
sexism2022_english-2565,however due to their longer more slender bodies white women have traditionally been more prevalent in professions like modeling in the fashion industry,"[""['bodies'"", ""'fashion'"", ""'industry'"", ""'like'"", ""'longer'"", ""'white'"", ""'women']""]",0,1,0.6549851004028596,7,8.142857142857142
sexism2022_english-13654,if shes attractive enough many men wont even ask,"[""['ask'"", ""'attractive'"", ""'men'"", ""'shes'"", ""'wont']""]",0,1,0.6128517869729921,5,7.2
sexism2022_english-15918,meet mia the troll aka killer shes brutal she loves trump and shes ready to maga gabfam speakfreely news bitchesfortrump from scott isbell via twitter,"[""['aka'"", ""'brutal'"", ""'gabfam'"", ""'killer'"", ""'loves'"", ""'maga'"", ""'meet'"", ""'news'"", ""'ready'"", ""'shes'"", ""'speakfreely'"", ""'troll'"", ""'trump'"", ""'twitter']""]",1,0,0.1589573297100959,14,7.5
sexism2022_english-11170,that is knajjd everybody hate that pricks gutts he ban people randomly he is also and looks like a girl,"[""['ban'"", ""'everybody'"", ""'girl'"", ""'hate'"", ""'like'"", ""'looks'"", ""'people']""]",1,0,0.2536217121850316,7,7.285714285714286
sexism2022_english-380,you should fuck her and then have her send you on your birthday,"[""['birthday'"", ""'fuck'"", ""'send']""]",0,1,0.5217963920709648,3,8.0
sexism2022_english-194,clearly i meant both id rather regularly fuck a thats fun to chill with than a that makes me question reality and stresses me tf out thats why the quote goes for every hot chick out there theres a dude whos tired of fucking her,"[""['chick'"", ""'chill'"", ""'clearly'"", ""'dude'"", ""'fuck'"", ""'fucking'"", ""'fun'"", ""'goes'"", ""'hot'"", ""'id'"", ""'makes'"", ""'meant'"", ""'question'"", ""'quote'"", ""'reality'"", ""'regularly'"", ""'tf'"", ""'thats'"", ""'theres'"", ""'tired'"", ""'whos']""]",1,0,0.2976904297516683,21,7.095238095238095
sexism2022_english-7402,very far past we cannot ignore that women did have it worse before the industrial age,"[""['age'"", ""'did'"", ""'far'"", ""'ignore'"", ""'past'"", ""'women'"", ""'worse']""]",0,1,0.566722970960907,7,6.428571428571429
sexism2022_english-19413,yep a beta nobucks cuck like who cares what women think about the wall or anything,"[""['beta'"", ""'cares'"", ""'cuck'"", ""'like'"", ""'think'"", ""'wall'"", ""'women'"", ""'yep']""]",1,0,0.466895656878091,8,6.5
sexism2022_english-8793,is sex worth being with someone who would emotionally damage you i wouldnt be with them though its sex it goes no further than that fuck enjoy leave,"[""['damage'"", ""'emotionally'"", ""'enjoy'"", ""'fuck'"", ""'goes'"", ""'leave'"", ""'sex'"", ""'worth'"", ""'wouldnt']""]",0,1,0.5849608338638991,9,7.777777777777778
sexism2022_english-12062,if you were a woman would you rail a pedo,"[""['pedo'"", ""'woman']""]",0,1,0.5438986187316126,2,7.5
sexism2022_english-8878,no thank you ive had my selfconfidence destroyed by indian women since birth,"[""['birth'"", ""'destroyed'"", ""'indian'"", ""'ive'"", ""'thank'"", ""'women']""]",1,0,0.4724423107132274,6,7.833333333333333
sexism2022_english-2380,so before you approached those girls you didnt hate women or did you just go out in order to confirm your hate,"[""['approached'"", ""'confirm'"", ""'did'"", ""'didnt'"", ""'girls'"", ""'hate'"", ""'just'"", ""'order'"", ""'women']""]",0,1,0.5377868671454887,9,7.555555555555555
sexism2022_english-10311,thats no big deal i paid a witch for a spell on obama,"[""['big'"", ""'deal'"", ""'obama'"", ""'paid'"", ""'spell'"", ""'thats'"", ""'witch']""]",0,1,0.5888918985446215,7,6.714285714285714
sexism2022_english-3170,if that pinko c got gang raped by a bunch of sand suckers i would do the christian thing and turn the other cheek who am i to stop her from embracing cultural diversity seal the hatch or lose the boat,"[""['bunch'"", ""'christian'"", ""'cultural'"", ""'diversity'"", ""'gang'"", ""'got'"", ""'lose'"", ""'raped'"", ""'sand'"", ""'stop'"", ""'thing'"", ""'turn']""]",1,0,0.2049314797995956,12,7.5
sexism2022_english-5607,you guys are so hypocritical you slander billion people because woman did shitty math what if a woman said men are stupid or some shit like that you guys would flip tf out,"[""['billion'"", ""'did'"", ""'flip'"", ""'guys'"", ""'hypocritical'"", ""'like'"", ""'men'"", ""'people'"", ""'said'"", ""'shit'"", ""'shitty'"", ""'stupid'"", ""'tf'"", ""'woman']""]",0,1,0.5299146499165913,14,7.142857142857143
sexism2022_english-5965,i mean im ok with girls that have flat ironing board bodies too you got pretty high standards for an incel,"[""['board'"", ""'bodies'"", ""'flat'"", ""'girls'"", ""'got'"", ""'high'"", ""'im'"", ""'incel'"", ""'mean'"", ""'ok'"", ""'pretty'"", ""'standards']""]",1,0,0.1826553751819763,12,6.75
sexism2022_english-9809,why is she in cadet uniform take her ass back to the kitchen,"[""['ass'"", ""'kitchen'"", ""'uniform']""]",1,0,0.2980900749032055,3,8.333333333333334
sexism2022_english-929,so men are more justified in hating women and more men should be educated from an early age to hate women to make it equal wonder how youd feel if men cheered when a woman gets beaten in the streets,"[""['age'"", ""'beaten'"", ""'early'"", ""'educated'"", ""'equal'"", ""'feel'"", ""'gets'"", ""'hate'"", ""'hating'"", ""'justified'"", ""'make'"", ""'men'"", ""'streets'"", ""'woman'"", ""'women'"", ""'wonder'"", ""'youd']""]",0,1,0.8995385284502821,17,7.294117647058823
sexism2022_english-3186,if they did things my way they would slowly kill her dragging her down our streets and cut her up into little pieces and send them to all of our enemies all over the world to show what happens to child killing traitors,"[""['child'"", ""'cut'"", ""'did'"", ""'dragging'"", ""'enemies'"", ""'happens'"", ""'kill'"", ""'killing'"", ""'little'"", ""'pieces'"", ""'send'"", ""'slowly'"", ""'streets'"", ""'things'"", ""'traitors'"", ""'way'"", ""'world']""]",1,0,0.2467842786182331,17,7.705882352941177
sexism2022_english-14580,user its fucking hard the environment is so toxic i just need to kick myself in the ass for school so i can take charge of the direction of my life tooscaredtomakedecisions,"[""['ass'"", ""'charge'"", ""'direction'"", ""'fucking'"", ""'hard'"", ""'just'"", ""'kick'"", ""'life'"", ""'need'"", ""'school'"", ""'toxic'"", ""'user']""]",0,1,0.6273976974325189,12,7.166666666666667
sexism2022_english-18346,what she did is much worse than weinstien because she groomed him since he was weinstien met adult women who wanted a leg up big difference,"[""['adult'"", ""'big'"", ""'did'"", ""'difference'"", ""'leg'"", ""'met'"", ""'wanted'"", ""'women'"", ""'worse']""]",1,0,0.3116194292022594,9,7.0
sexism2022_english-1789,thats because all women are different but all female nature is the same,"[""['different'"", ""'female'"", ""'nature'"", ""'thats'"", ""'women']""]",0,1,0.9277807886114692,5,8.6
sexism2022_english-15081,if i was put in this situation i think i might actually kill someone at that point i would have realized i was fucked in more ways than one and if i was gonna go out im taking her with me,"[""['actually'"", ""'fucked'"", ""'gonna'"", ""'im'"", ""'kill'"", ""'point'"", ""'realized'"", ""'situation'"", ""'taking'"", ""'think'"", ""'ways']""]",1,0,0.1740173991557678,11,7.818181818181818
sexism2022_english-1904,yes absolutely i had two jewish girlfriends and both complained about how jewish men are lousy in bed and have small penises im sure jewish women inflict that on their men all the time theyre twisted,"[""['absolutely'"", ""'bed'"", ""'complained'"", ""'girlfriends'"", ""'im'"", ""'jewish'"", ""'men'"", ""'penises'"", ""'small'"", ""'sure'"", ""'theyre'"", ""'time'"", ""'twisted'"", ""'women'"", ""'yes']""]",1,0,0.4164438373465528,15,7.866666666666666
sexism2022_english-18922,ugly stupid creature i heard her sorosnephew husband had his girlfriend walk the turkeybasters of sperm down the hall to chelseas room for those two kids she whelped,"[""['creature'"", ""'girlfriend'"", ""'heard'"", ""'husband'"", ""'kids'"", ""'room'"", ""'sperm'"", ""'stupid'"", ""'ugly'"", ""'walk']""]",1,0,0.358581381537905,10,7.9
sexism2022_english-5831,i hope he sues all of them gets the women to admit what bezospo talked them into doing in return for dropping suits against them then kills that yellowjournalism rag for good url,"[""['admit'"", ""'doing'"", ""'dropping'"", ""'gets'"", ""'good'"", ""'hope'"", ""'kills'"", ""'return'"", ""'sues'"", ""'suits'"", ""'talked'"", ""'url'"", ""'women']""]",0,1,0.5036013931834721,13,7.076923076923077
sexism2022_english-18325,if not talking is your strength then id go for a release of information while you listen to her since its more important to pay attention to what they say than bombarding them with info,"[""['attention'"", ""'id'"", ""'important'"", ""'info'"", ""'information'"", ""'listen'"", ""'pay'"", ""'release'"", ""'say'"", ""'strength'"", ""'talking']""]",1,0,0.4038424028055095,11,8.454545454545455
sexism2022_english-1763,youre pushing a myth that white women give a fuck about amnesty youre pushing another myth that they think immigration has anything to do with nazism,"[""['fuck'"", ""'immigration'"", ""'myth'"", ""'nazism'"", ""'pushing'"", ""'think'"", ""'white'"", ""'women'"", ""'youre']""]",1,0,0.428085234117885,9,8.0
sexism2022_english-17442,im like seeing girls right now thinking of maybe adding another or no im not trolling its doable i need to make sure they are not needy haha,"[""['adding'"", ""'girls'"", ""'haha'"", ""'im'"", ""'like'"", ""'make'"", ""'maybe'"", ""'need'"", ""'needy'"", ""'right'"", ""'seeing'"", ""'sure'"", ""'thinking'"", ""'trolling']""]",1,0,0.2080584244216546,14,7.142857142857143
sexism2022_english-10938,tha brothas want dem pawgs,"[""['dem'"", ""'want']""]",1,0,0.2960428929280738,2,6.5
sexism2022_english-4069,michelle wolf without makeup the unfunny uncle tom joking comedian at the wh dinner why do liberals admire ugly women,"[""['comedian'"", ""'dinner'"", ""'joking'"", ""'liberals'"", ""'makeup'"", ""'michelle'"", ""'tom'"", ""'ugly'"", ""'uncle'"", ""'wolf'"", ""'women']""]",1,0,0.3339217120001507,11,7.909090909090909
sexism2022_english-10812,over for me i was gonna say thats years away you idiot brutal timepill for me i have wasted my life being ugly,"[""['away'"", ""'brutal'"", ""'gonna'"", ""'idiot'"", ""'life'"", ""'say'"", ""'thats'"", ""'ugly'"", ""'wasted'"", ""'years']""]",0,1,0.5510239726934067,10,6.9
sexism2022_english-2831,poisoned drinks fall under the category of real rape violent attacker no grey area there i guess one could discuss if women should go drinking at bars alone,"[""['area'"", ""'bars'"", ""'discuss'"", ""'drinking'"", ""'drinks'"", ""'fall'"", ""'guess'"", ""'rape'"", ""'real'"", ""'violent'"", ""'women']""]",1,0,0.4383666232955538,11,7.454545454545454
sexism2022_english-1477,at some point this will hurt them who knows maybe they may even replace the woman in charge,"[""['charge'"", ""'hurt'"", ""'knows'"", ""'maybe'"", ""'point'"", ""'replace'"", ""'woman']""]",0,1,0.5242614953918487,7,7.571428571428571
sexism2022_english-16193,and you can bet money on it she will receive no prison time as a punishment for her fake rape allegation judge will say she as mental issues and she needs help,"[""['allegation'"", ""'bet'"", ""'fake'"", ""'help'"", ""'issues'"", ""'judge'"", ""'mental'"", ""'money'"", ""'needs'"", ""'prison'"", ""'punishment'"", ""'rape'"", ""'say'"", ""'time']""]",1,0,0.3969206710164399,14,7.5
